id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
847,0,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,537.65
849,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks ( r ),,199.99
850,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office accounting professional 2007 ( pc ),,229.95
851,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe illustrator cs3 upgrade for mac,,206.99
852,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design premium academic,,575.99
853,0,instant immersion italian 2.0,topics entertainment,29.99,instant immersion spanish 2.0 topics,,19.99
854,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows xp home edition sp2 retail box,,199.99
855,0,family tree maker version 16 collectors edition sb cs,encore software,99.99,family tree maker 11 collector 's edition,,34.9
857,0,systemsuite 8 professional,individual software,49.99,system care ? professional,,49.99
862,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe premiere pro cs3,,825.99
863,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 design premium upsell,,1639.99
864,1,hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,hallmark half-fold matte prem . blank greeting cards ( 20 pack ) ( paper ),,10.99
865,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft 392-02322 ae frontpage 2003,,87.99
866,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,269-10040 microsoft office professional edition 2003 service pack v. 2 media vol,,23.53
867,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft office onenote 2007 complete package 1 pc cd win english,,78.99
868,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,steinberg cubase studio 4 software music production software,,399.99
872,0,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,adobe photoshop cs3 extended for mac upgrade,,329.99
873,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quicken 2007 premier win cd,intuit,73.99
874,1,train sim modeler design studio,abacus,39.99,abacus train sim modeler,,29.84
876,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft word 2007 upgrade ( pc ),,109.95
877,1,mobi recam camera monitoring and notification software,mobi,119.99,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69
878,0,family tree maker version 16 collectors edition,encore software,,encore inc family tree maker v 16 essentials,,25.75
879,0,sharks 2.0 ( pc & mac ),e-b-c-marketing,19.99,apple appleworks 6.2.9 ( mac ),,79.99
880,0,instant immersion italian 2.0,topics entertainment,29.99,instant immersion translator deluxe 2.0,,22.9
882,0,adobe acrobat capture 100 000 page pack,adobe,1514.99,22101258 adobe acrobat capture v. 3.0 license 1 user 20000 pages win engli,,268.2
888,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft windows vista home basic upgrade ( pc ),,99.99
889,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows xp home edition sp2 oem,,95.99
890,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,photo explosion deluxe ( r ) 2.0,,49.99
892,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks ( r ) pro 2007 edition 3-user,,499.99
894,0,window washer,webroot-software-inc,,17911 window washer license and media 1 user cd win,,21.41
895,0,adobe after effects cs3 upgrade,adobe,299.0,adobe after effects professional 7.0 software effects software,,998.95
896,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft windows xp home edition sp2 retail box,,199.99
897,0,watchguard serverlock manager ( 100 servers ),watchguard-technologies-inc,14995.0,wg7569 watchguard livesecurity service gold watchguard serverlock for solaris technic,,2279.02
900,0,emedia rock guitar method,emedia,39.99,danny gill modern rock guitar soloing,,11.23
901,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
902,0,cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar home studio 6 software music production software,,99.0
903,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft onenote 2007 ( pc ),,99.95
904,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 after effects upgrade,,306.99
906,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,,1834.4
908,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
909,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe cs3 web standard,,1035.99
910,0,stuffit deluxe 11,aladdin systems,79.99,print shop deluxe 21,,44.9
911,0,findex quickverse bible study 2007 bible-suite,findex,,findex.com quickverse bible study 2007 mobile deluxe,,24.99
912,0,3d home architect home design deluxe version 9,encore,29.99,encore software 13931 3d home architect landscape design deluxe version 9,,25.97
913,0,allume boost xp for windows,smith-micro-software,29.99,act ! 2004 for windows,,249.95
916,0,lotus dev . mqseries link for r/3-v 1.2 cd sol 04l1671 ),lotus development corp,,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -,,12567.39
917,0,swift publisher for mac,global-marketing-partners,39.99,allume poser 6 for mac,curious-labs-inc .,169.99
919,0,instant immersion language lab deluxe edition,topics entertainment,,instant immers japanese dlx 2 .,,36.11
920,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99
921,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 after effects upgrade,,306.99
922,0,high school advantage 2008,encore,39.99,middle school advantage premier edition ( 15 cd set ),,24.95
923,0,adobe after effects cs3,adobe,999.0,adobe software 22070152 after effects 6.5 pbupgrd,,507.0
924,0,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,publisher 2007 upgrade microsoft 164-04052,,69.71
926,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,power production power production storyboard artist v4 .2 software animation software,,749.0
927,0,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0
929,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
931,1,star wars empire at war ( intel only macs ),aspyr media,49.99,aspyr star wars empire at war,,47.99
932,0,zonealarm internet security suite,zone labs,49.99,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97
933,0,state standards grade 6,topics entertainment,29.95,state standards grade 8,,9.49
934,0,snap ! 1 001 letters ( jewel case ),topics entertainment,19.95,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
935,0,millionaire sports edition ( jewel case ),disney interactive,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
936,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe cs3 flash professional academic,,239.99
937,0,marine aquarium 2.0 ( mac ),encore,19.99,marine aquarium & goldfish aquarium,,19.99
939,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9
941,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,windows vista business sp microsoft 66j-00063,,272.38
942,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version,,121.89
943,0,upgrade crystal reports 11 pro french,business objects,479.78,business objects crystal reports xi,,459.99
944,1,rainbow fish and the whale ( win/mac ),global-software-publishing,9.99,global software a2649m2h rainbow fish & the whale win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher,global-software-publishing,8.79
946,0,adobe acrobat 7.0 professional,adobe,449.99,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
949,0,punch ! professional home design,punch ! software,89.99,system mechanic 6 professional,,36.9
952,0,acrobat professional 8 ( windows ),adobe,273.0,resumemaker ( r ) professional ultimate,,39.99
953,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ) simple start 2007,,99.99
956,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft ( r ) works suite 2005,,99.99
957,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft microsoft office pro 2004 software suite mac apple & mac software,,498.95
958,0,microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft windows xp pro oem sp2 no open box returns,,149.99
960,0,now up-to-date & contact v5 .0 ( mac ),now software,,now software nuw45e1k now up-to-date & contact for windows,now software,114.99
962,0,reel deal slots 2.0 for pc,phantom efx,9.99,phantom efx reel deal slots mystic forest,,17.24
964,0,system care professional,avanquest,49.95,systemsuite 6 ( tm ) professional mini,,49.99
966,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) pro 2007 edition 3-user,,499.99
968,0,3d home architect landscape designer v8,encore software,29.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
972,0,vcomm system suite professional 7,avanquest,49.95,adobe cs3 flash professional upgrade,,205.99
975,0,steinberg cubase 4 digital audio software,steinberg,999.99,steinberg cubase studio 4 software music production software,,399.99
976,0,panda antivirus 2007,panda software,29.95,panda software panda internet security 2007,,69.99
977,0,avid liquid vs 7 software,avid technology,888.75,software,,153.99
979,0,learning quickbooks 2007,intuit,39.95,quickbooks ( r ) pro 2003,,299.77
981,1,instant play electric guitar deluxe,topics entertainment,39.99,topics entertainment topics entertainment play electric guitar deluxe windows,,39.9
982,0,adobe after effects professional 7.0,adobe,999.0,adobe cs3 after effects,,1025.99
983,0,crystal reports xi developer,business objects,595.0,upg crystal reports 11 pro french,,264.99
984,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
986,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft office visio standard 2007 ( pc ),,249.95
987,0,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,encore software 10032 the print shop 21 essentials by broderbund,,17.97
988,0,corel wordperfect office x3 professional edition,corel,399.99,adobe premiere pro 2.0 software professional editing software,,848.95
991,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 web premium,,1659.99
992,0,mcafee virusscan plus 3 user,mcafee,59.99,mcafee virusscan 8.0,,49.99
993,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe flash cs3 professional ( mac ),,699.0
997,0,instant immersion american sign language win/mac,topics entertainment,9.99,instant immersion translator deluxe 2.0,,22.9
999,0,adobe creative suite cs3 web standard,adobe,999.0,adobe contribute cs3,,155.99
1001,0,microsoft office small business 2007,microsoft software,735.33,microsoft office 2004 standard,,369.99
1003,1,printmaster gold v 17.0,nova development,19.95,printmaster gold v 17.0 ( win 98 me 2000 xp ),,19.95
1004,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
1005,0,middle school advantage 2008,encore,39.99,encore software 12371 encore middle school advantage 2008 training/wbt pc,,33.97
1006,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft academic microsoft office project 2003 standard,,69.95
1007,0,3d home architect home v. 8 by encore software,encore software,39.99,punch software 17100 punch ! super home suite v. 3.0 complete product architectural 1 user complete productcomplete productstandard english pc,,45.97
1008,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft ( r ) windows vista ( tm ) home basic,,99.99
1010,1,power production storyboard artist 4,power production,,power production power production storyboard artist software animation software,,498.95
1011,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87
1013,0,avid liquid vs 7 software,avid technology,888.75,macspeech ilisten software,,99.99
1018,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,avid xpress pro video editing software for mac and windows professional editing software,,1449.0
1022,0,instant immersion hawaiian audio,topics entertainment,,instant immers french dlx 2,,27.57
1023,0,microspot x-rip ( mac ),microspot ltd,349.99,microsoft excel 2007 ( pc ),,229.95
1024,0,instant immersion japanese ( audio book ),topics entertainment,,instant immers french dlx 2,,27.57
1025,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
1026,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft windows xp professional edition ( upgrade ),,199.99
1027,1,art explosion 600 000 images,nova development,79.99,nova development corp art explosion 600000 images,,72.86
1030,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe acrobat v8 .0 professional for mac,,405.99
1032,0,reader rabbit preschool,the-learning-company,29.99,reader rabbit reading learning system 2007,,12.95
1033,1,apple . mac 4.0 online service family pack,apple,179.95,apple . mac 4.0 family pack ( new or renewal ),,145.99
1034,0,punch 5 in 1 home design,punch ! software,39.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
1038,0,adobe cs3 design standard macosx dvd,adobe,399.0,adobe cs3 web standard upgrade,,413.99
1040,1,microspot x-rip ( mac ),microspot ltd,349.99,microspot x-rip large format print driver for os x,,335.99
1041,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
1042,0,mavis beacon teaches typing deluxe v17,encore software,39.99,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,18.97
1043,0,quicken 2007 for mac,intuit,69.95,allume poser 6 for mac,curious-labs-inc .,169.99
1044,0,elementary school success deluxe 2006,topics entertainment,49.99,elementary school space the universe ( pc/mac ) fogware,,9.99
1045,0,the print shop 21 deluxe by broderbund,encore software,,encore software 10072 mavis beacon typing 17 deluxe by broderbund,,33.97
1047,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop cs3 extended software full version for macintosh,,969.0
1049,0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,babnur1111s01 brightstor arcserve backup for netware w/sp1 v. 11.1 version upgrade pac,,379.23
1050,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95
1051,0,palo alto business plan pro 2007,palo-alto-software,99.95,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,149.97
1052,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 design standard upgrade,,413.99
1053,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) works suite 2006,,99.99
1054,0,hallmark card studio 2005 deluxe,sierra home,49.99,hgw hallmark card studio 2005 deluxe complete package 1 user cd win,,47.43
1056,0,microsoft office small business 2007 full version,microsoft,449.95,designing forms with microsoft office infopath 2007,,36.39
1057,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks ( r ) pro 2007,,179.99
1058,0,instant immersion french 2.0,topics entertainment,29.99,instant immersion spanish 2.0 topics,,19.99
1060,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft office visio standard 2007 ( pc ),,249.95
1062,0,hoyle puzzle & board games,encore software,19.95,freeverse software 4015 big bang board games,freeverse software,18.99
1064,0,microsoft office excel 2007,microsoft,229.95,microsoft office 2004 for students and teachers ( mac ),,134.99
1065,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
1067,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 after effects upgrade,,306.99
1068,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 85100 punch!master landscape pro v10 and home design,,59.97
1069,1,adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95
1070,0,instant immersion spanish 2.0,topics entertainment,29.99,instant immersion japanese ( audio book ) ( audio book ),,19.95
1071,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) word 2007,,109.99
1073,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft word 2007 upgrade ( pc ),,109.95
1074,0,apple final cut express hd 3.5 ( mac ),apple computer,299.0,apple final cut studio 2 upgrade from final cut pro,,699.99
1075,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe production premium cs3 software suite for mac av production software,,1698.95
1076,0,punch ! master landscape & home design,punch ! software,99.99,instant landscape design 3.0,,17.9
1077,0,business plan writer deluxe 8.0 2005,nova development,99.99,palo alto business plan pro 2007,,83.99
1078,1,spongebob squarepants typing 2008 win/mac,encore software,19.95,encore inc spongebob squarepants typing fun,,17.1
1080,0,printmaster 17 platinum by encore software,encore software,39.99,encore software 11941 the print shop zoom,,17.97
1081,0,nero 7 ultra edition enhanced,nero inc.,99.99,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win,,87.76
1083,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) works suite 2006,,99.99
1084,0,hoyle puzzle & board games 2007,encore software,19.99,encore software 10565 hoyle card games 2007 win 98 me 2000 xp,,18.97
1087,0,registry mechanic by encore software,encore software,46.52,3d home architect home v. 8by encore software,,33.92
1088,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
1089,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe cs3 web premium academic,,479.99
1093,0,microsoft digital image suite plus [ lb ],microsoft software,129.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
1096,1,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,britannica deluxe 2008,,26.5
1097,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe dreamweaver cs3 complete package 1 user academic cd mac,,189.0
1098,1,sunset boulevard,yamaha,31.95,mike garson andrew lloyd webber andrew lloyd webber favorites featuring sunset boulevard,,23.59
1099,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immers french dlx 2,,27.57
1104,0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe acrobat 7.0 standard academic mac,,98.99
1105,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,sql server std 2005 5-clt x64 microsoft 228-04013,,1471.93
1108,1,fun for kids : preschool kindergarten featuring disney,topics entertainment,29.99,fun for kids featuring disney preschool to kindergarten topics,,29.99
1109,0,pitstop pro 7.0 upgr 5.x or below,enfocus software,299.0,enfocus software pp7.0-ug-001 pitstop pro 7.0 upgr 6.x or higher,,171.97
1110,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 flash professional upgrade,,205.99
1113,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe premiere pro cs3 upgrade,,308.99
1115,1,morpheus photo animation suite,smith-micro-software-inc .,49.99,allume morpheus photo animation suite,smith-micro-software-inc .,41.99
1116,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) works suite 2005,,99.99
1118,0,upgrade robohelp server 6 win ue 1u,adobe,3609.98,38038983 adobe robohelp server v. 6.0 upgrade package 1 user cd win inter,,1070.64
1120,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
1121,0,tonka raceway xp compatible ( jewel case ),hasbro interactive,29.95,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
1123,1,podmaxx '07,bling,29.99,podmaxx '07 eb carlson,,29.99
1124,0,sat act and psat 2007 platinum,topics entertainment,58.5,sat act & psat 2007 platinum,,29.85
1125,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 complete package 1 user academic cd windows,,189.0
1126,1,evergirl,thq,14.99,evergirl : pc cd-rom video game,,14.99
1127,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 design premium upgrade,,619.99
1128,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99
1129,0,instant immersion italian platinum,topics entertainment,129.99,instant immers japanese dlx 2 .,,36.11
1132,0,microsoft windows live onecare 1.5 online pc care subscription [ 12 months ],microsoft,49.95,ze4-00004 microsoft xbox live gold subscription card subscription license 3 months -,,22.5
1133,0,punch ! professional home design suite,punch ! software,69.99,punch software 90500 home design studio mac,punch software,135.99
1134,0,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
1135,0,instant immersion italian platinum,topics entertainment,129.99,instant immers french dlx 2,,27.57
1138,0,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,124-00458 microsoft visual studio team edition 2005 for software developers complete pac,,5159.29
1142,0,makemusic finale 2007 win/mac,emedia,600.0,makemusic finale 2007 academic create edit and print sheet music,,269.0
1143,0,peachtree by sage pro accounting 2007,sage software,169.99,sage software peachtree premium accounting 2007 software for windows tax & finance software,,469.95
1144,1,master server-upg,novastor corporation,,master server-upg,,174.99
1145,0,toysight gold for isight : includes 15 games ( mac ),freeverse software,29.99,freeverse software 5014 toysight gold ( mac 10.2 or higher ),,22.97
1147,0,e-mu em8685 beat garden x emulator x2/proteus x2 soundset,e-mu,129.99,e-mu modern symphonic orchestra for emulator x and proteus x sounds for software,,329.99
1148,0,micromat podlock ( mac ),micromat,69.0,microspot interiors ( mac 10.2 or later ),,99.95
1150,0,power production storyboard quick,power production,,power production power production storyboard artist v4 .2 software animation software,,749.0
1151,1,adobe creative suite cs3 production premium upgrade,adobe,799.0,production prem cs3 mac upgrad,,808.15
1152,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe cs3 web standard upsell,,819.99
1155,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,185.32
1157,0,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
1158,0,punch ! professional home design suite,punch ! software,69.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
1159,0,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,microsoft visual basic . net standard 2003,,108.95
1160,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 production premium upsell,,1234.99
1162,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere elements 3 video editing software for windows consumer video editing software,,99.95
1163,0,digidesign music production toolkit ( pro tools le ),digidesign,495.0,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95
1164,1,iriscard pro business card scanner,iris,199.99,iris card pro,navarre distribution services,198.87
1165,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95
1166,0,microsoft onenote 2007,microsoft,99.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
1167,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 production premium upgrade,,822.99
1168,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft academic microsoft office project 2003 standard,,69.95
1172,0,instant immersion french 2.0,topics entertainment,29.99,topics entertainment instant immersion hawaiian audio,,12.05
1174,0,total training for adobe creative suite 3 : design premium bundle,total training,299.99,total training for advanced flash 8 action script,,99.99
1175,0,microsoft office excel 2007,microsoft,229.95,microsoft office 2004 standard,,369.99
1180,0,individual small business advantage deluxe 2006,individual,49.99,individual software inc typing instructor deluxe j/c,,6.84
1182,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
1183,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 production premium upgrade,,822.99
1185,0,data protection suite,stomp inc,69.99,arcserve bkup protection suite exch r11 .5 upg-v prod only,,2249.99
1187,0,money home & business 2007 win32 eng na mini box us only cd,microsoft,139.43,money prem 2007 cd minibox,microsoft,63.99
1188,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
1189,1,jewels of cleopatra,encore software,19.95,encore software 11861 jewels of cleopatra win xp vista,,18.97
1190,0,apple logic pro 7.2 upgrade,apple,299.0,adobe cs3 web premium upgrade,,517.99
1191,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade,,205.99
1193,1,english literature basics ( win/mac ) ( jewel case ),fogware publishing,9.99,elementary school english literature basics ( pc/mac ) fogware,,9.99
1195,0,sims 2 nightlife expansion pack,aspyr media,34.99,the sims expansion collection vol 1,,8.72
1197,0,sound forge 9.0,sony media,399.96,sound studio 3 for mac,,79.99
1198,0,adobe indesign cs3 [ mac ],adobe,699.0,27510889 adobe indesign cs3 v. 5 product upgrade package 1 user upgrade from,,214.55
1199,0,hoyle casino ( 2007 ),encore,19.99,encore software 10673 hoyle casino 2007 win 98 me 2000 xp,,18.97
1200,0,individual small business advantage deluxe 2006,individual,49.99,individual software prm-bp5 business planmaker 2006 deluxe win 98 me 2000 xp,,42.97
1201,1,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 10636 3d home architect landscape v. 8by,,25.97
1202,0,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,29.02
1204,0,math success deluxe 2007,topics entertainment,39.99,math learning system 2007,,15.95
1207,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,537.65
1208,0,punch ! master landscape & home design,punch ! software,59.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
1209,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,adobe cs3 flash professional,,724.99
1211,0,mcafee total protection 2007 3 users,mcafee,99.99,quickbooks pro 2007 3 user,,409.52
1214,0,adventure workshop 4th-6th grade 7th edition,encore software,19.99,encore inc adventure workshop preschool-1st grade 8th edition,,17.1
1215,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks ( r ),,103.99
1216,0,microsoft onenote 2007,microsoft,99.95,microsoft excel 2007 ( pc ),,229.95
1218,0,instant immersion italian 2.0,topics entertainment,29.99,instant immers french dlx 2,,27.57
1220,0,peachtree by sage pro accounting 2007,sage software,169.99,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95
1221,0,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,lfl-n2-12 computrace lojack for laptops subscription package 1 year 1 notebook m,,39.95
1222,0,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8
1223,0,micromat techtool protege with firewire device,micromat,,micromat techtool protogo,,109.99
1224,0,burning monkey solitaire 2005 edition,freeverse software,24.99,freeverse burning monkey mahjong 3d,,24.99
1225,0,web radio recorder,magix entertainment,,mp3 radio recorder for ipod,,22.9
1226,0,quickbooks premier nonprofit edition 2007,intuit,399.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
1227,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
1231,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 design premium upsell,,1639.99
1232,0,broderbund print shop 21 deluxe,encore software,49.99,the printshop v22 deluxe,,29.9
1234,0,watchguard 1yr subs firebox x5 webblocker wg017196 ),watchguard technologies inc,159.9,wg017285 watchguard spamblocker subscription license renewal 1 year 1 appliance,,1335.25
1238,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99
